"Year","State","Unemployment","TaxRate","SampleSize","Gender","Age","Race","Education","SmokeRate","LowConf","HighConf"
2013,"MI",0.0880445017222868,45.9,7187,"Female","All Ages","All Races","All Grades",18.3,17,19.6
2013,"MI",0.0880445017222868,45.9,10473,"Overall","All Ages","White","All Grades",20.6,19.5,21.7
2013,"MI",0.0880445017222868,45.9,577,"Overall","Age 25 and Older","All Races","< 12th Grade",41.9,36.4,47.4
2013,"MN",0.0496295545190293,56.9,3287,"Overall","Age 20 and Older","All Races","12th Grade",23.9,21.3,26.5
2013,"MN",0.0496295545190293,56.9,3398,"Overall","25 to 44 Years","All Races","All Grades",21.5,19.4,23.6
2013,"MN",0.0496295545190293,56.9,3165,"Overall","Age 25 and Older","All Races","12th Grade",22.3,19.7,24.9
2013,"MN",0.0496295545190293,56.9,12206,"Overall","All Ages","White","All Grades",18,16.7,19.3
2013,"MN",0.0496295545190293,56.9,9787,"Overall","Age 20 and Older","All Races","> 12th Grade",13.9,12.7,15.1
2013,"MN",0.0496295545190293,56.9,13794,"Overall","All Ages","All Races","All Grades",18,16.8,19.2
2013,"MN",0.0496295545190293,56.9,518,"Overall","Age 25 and Older","All Races","< 12th Grade",32.1,25.2,39
2013,"MN",0.0496295545190293,56.9,662,"Overall","18 to 24 Years","All Races","All Grades",21.9,17.9,25.9
2013,"MN",0.0496295545190293,56.9,3933,"Overall","65 Years and Older","All Races","All Grades",9.3,7.2,11.4
2013,"MN",0.0496295545190293,56.9,5801,"Overall","45 to 64 Years","All Races","All Grades",18,16,20
2013,"MN",0.0496295545190293,56.9,5898,"Male","All Ages","All Races","All Grades",19.4,17.7,21.1
2013,"MN",0.0496295545190293,56.9,9419,"Overall","Age 25 and Older","All Races","> 12th Grade",13.7,12.4,15
2013,"MN",0.0496295545190293,56.9,231,"Overall","All Ages","Asian/Pacific Islander","All Grades",6.3,2.4,10.2
2013,"MN",0.0496295545190293,56.9,2185,"Female","18 to 44 Years","All Races","All Grades",20.6,17.9,23.3
2013,"MN",0.0496295545190293,56.9,490,"Overall","All Ages","African American","All Grades",22.2,16.1,28.3
2013,"MN",0.0496295545190293,56.9,125,"Overall","All Ages","American Indian/Alaska Native","All Grades",47.2,31.7,62.7
2013,"MN",0.0496295545190293,56.9,543,"Overall","Age 20 and Older","All Races","< 12th Grade",33.4,26.8,40
2013,"MN",0.0496295545190293,56.9,338,"Overall","All Ages","Hispanic","All Grades",16.9,10.4,23.4
2013,"MN",0.0496295545190293,56.9,7896,"Female","All Ages","All Races","All Grades",16.7,15.1,18.3
2013,"MO",0.0671399443880467,26.9,1005,"Female","18 to 44 Years","All Races","All Grades",24,20.7,27.3
2013,"MO",0.0671399443880467,26.9,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2013,"MO",0.0671399443880467,26.9,686,"Overall","Age 25 and Older","All Races","< 12th Grade",40.3,34.2,46.4
2013,"MO",0.0671399443880467,26.9,3830,"Overall","Age 20 and Older","All Races","> 12th Grade",15.9,14.1,17.7
2013,"MO",0.0671399443880467,26.9,112,"Overall","All Ages","Hispanic","All Grades",29.3,15.7,42.9
2013,"MO",0.0671399443880467,26.9,2703,"Male","All Ages","All Races","All Grades",24.3,21.9,26.7
2013,"MO",0.0671399443880467,26.9,6988,"Overall","All Ages","All Races","All Grades",22.1,20.6,23.6
2013,"MO",0.0671399443880467,26.9,2258,"Overall","Age 25 and Older","All Races","12th Grade",25.3,22.6,28
2013,"MO",0.0671399443880467,26.9,359,"Overall","18 to 24 Years","All Races","All Grades",23.8,18.4,29.2
2013,"MO",0.0671399443880467,26.9,3668,"Overall","Age 25 and Older","All Races","> 12th Grade",15.5,13.8,17.2
2013,"MO",0.0671399443880467,26.9,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2013,"MO",0.0671399443880467,26.9,4922,"Overall","All Ages","White","All Grades",18.6,17,20.2
2013,"MO",0.0671399443880467,26.9,829,"Overall","All Ages","African American","All Grades",22.6,17.4,27.8
2013,"MO",0.0671399443880467,26.9,2595,"Overall","45 to 64 Years","All Races","All Grades",24.1,21.7,26.5
2013,"MO",0.0671399443880467,26.9,2608,"Overall","65 Years and Older","All Races","All Grades",10.7,8.8,12.6
2013,"MO",0.0671399443880467,26.9,4285,"Female","All Ages","All Races","All Grades",20.1,18.2,22
2013,"MO",0.0671399443880467,26.9,712,"Overall","Age 20 and Older","All Races","< 12th Grade",40.3,34.4,46.2
2013,"MO",0.0671399443880467,26.9,2339,"Overall","Age 20 and Older","All Races","12th Grade",26.4,23.7,29.1
2013,"MO",0.0671399443880467,26.9,1426,"Overall","25 to 44 Years","All Races","All Grades",26.2,23.2,29.2
2013,"MS",0.0854444878415261,34.7,4531,"Overall","All Ages","White","All Grades",25.6,23.6,27.6
2013,"MS",0.0854444878415261,34.7,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2013,"MS",0.0854444878415261,34.7,1144,"Overall","Age 20 and Older","All Races","< 12th Grade",39.9,35.5,44.3
2013,"MS",0.0854444878415261,34.7,2433,"Overall","All Ages","African American","All Grades",23.6,20.9,26.3
2013,"MS",0.0854444878415261,34.7,74,"Overall","All Ages","Hispanic","All Grades",19,7.4,30.6
2013,"MS",0.0854444878415261,34.7,2858,"Overall","45 to 64 Years","All Races","All Grades",26.5,24.2,28.8
2013,"MS",0.0854444878415261,34.7,2523,"Male","All Ages","All Races","All Grades",28,25.5,30.5
2013,"MS",0.0854444878415261,34.7,3782,"Overall","Age 20 and Older","All Races","> 12th Grade",19.2,17.2,21.2
2013,"MS",0.0854444878415261,34.7,1039,"Female","18 to 44 Years","All Races","All Grades",25.4,22,28.8
2013,"MS",0.0854444878415261,34.7,1382,"Overall","25 to 44 Years","All Races","All Grades",29.1,26,32.2
2013,"MS",0.0854444878415261,34.7,2661,"Overall","65 Years and Older","All Races","All Grades",12.9,10.9,14.9
2013,"MS",0.0854444878415261,34.7,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2013,"MS",0.0854444878415261,34.7,4720,"Female","All Ages","All Races","All Grades",22,20.1,23.9
2013,"MS",0.0854444878415261,34.7,3613,"Overall","Age 25 and Older","All Races","> 12th Grade",19.1,17.1,21.1
2013,"MS",0.0854444878415261,34.7,2226,"Overall","Age 20 and Older","All Races","12th Grade",25.3,22.6,28
2013,"MS",0.0854444878415261,34.7,1131,"Overall","Age 25 and Older","All Races","< 12th Grade",38.1,33.8,42.4
2013,"MS",0.0854444878415261,34.7,7243,"Overall","All Ages","All Races","All Grades",24.8,23.2,26.4
2013,"MS",0.0854444878415261,34.7,342,"Overall","18 to 24 Years","All Races","All Grades",26.5,20.8,32.2
2013,"MS",0.0854444878415261,34.7,2143,"Overall","Age 25 and Older","All Races","12th Grade",24.2,21.5,26.9
2013,"MT",0.0542479795764942,44,628,"Overall","Age 25 and Older","All Races","< 12th Grade",38.5,32.8,44.2
2013,"MT",0.0542479795764942,44,2845,"Overall","Age 20 and Older","All Races","12th Grade",25.2,23,27.4
2013,"MT",0.0542479795764942,44,169,"Overall","All Ages","Hispanic","All Grades",31.3,22.5,40.1
2013,"MT",0.0542479795764942,44,2678,"Overall","Age 25 and Older","All Races","12th Grade",24.3,22.1,26.5
2013,"MT",0.0542479795764942,44,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2013,"MT",0.0542479795764942,44,662,"Overall","Age 20 and Older","All Races","< 12th Grade",41.5,35.9,47.1
2013,"MT",0.0542479795764942,44,5291,"Female","All Ages","All Races","All Grades",17.3,15.8,18.8
2013,"MT",0.0542479795764942,44,2132,"Overall","25 to 44 Years","All Races","All Grades",22.2,19.9,24.5
2013,"MT",0.0542479795764942,44,759,"Overall","All Ages","American Indian/Alaska Native","All Grades",38.3,33,43.6
2013,"MT",0.0542479795764942,44,8293,"Overall","All Ages","White","All Grades",17.4,16.2,18.6
2013,"MT",0.0542479795764942,44,9526,"Overall","All Ages","All Races","All Grades",19,17.9,20.1
2013,"MT",0.0542479795764942,44,5605,"Overall","Age 25 and Older","All Races","> 12th Grade",12.5,11.3,13.7
2013,"MT",0.0542479795764942,44,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2013,"MT",0.0542479795764942,44,4235,"Male","All Ages","All Races","All Grades",20.7,19,22.4
2013,"MT",0.0542479795764942,44,601,"Overall","18 to 24 Years","All Races","All Grades",24.6,20.5,28.7
2013,"MT",0.0542479795764942,44,5864,"Overall","Age 20 and Older","All Races","> 12th Grade",13,11.8,14.2
2013,"MT",0.0542479795764942,44,3661,"Overall","45 to 64 Years","All Races","All Grades",19.7,17.9,21.5
2013,"MT",0.0542479795764942,44,1385,"Female","18 to 44 Years","All Races","All Grades",21,18.1,23.9
2013,"MT",0.0542479795764942,44,3132,"Overall","65 Years and Older","All Races","All Grades",9.7,8.2,11.2
2013,"NC",0.0798707421459233,31.6,2060,"Overall","25 to 44 Years","All Races","All Grades",22.6,20.4,24.8
2013,"NC",0.0798707421459233,31.6,2887,"Overall","65 Years and Older","All Races","All Grades",9.7,8.2,11.2
2013,"NC",0.0798707421459233,31.6,107,"Overall","All Ages","Asian/Pacific Islander","All Grades",3.8,0,7.9
2013,"NC",0.0798707421459233,31.6,8698,"Overall","All Ages","All Races","All Grades",20.3,19.1,21.5
2013,"NC",0.0798707421459233,31.6,2376,"Overall","Age 20 and Older","All Races","12th Grade",28.1,25.6,30.6
2013,"NC",0.0798707421459233,31.6,1148,"Overall","Age 20 and Older","All Races","< 12th Grade",26.8,23.2,30.4
2013,"NC",0.0798707421459233,31.6,3295,"Overall","45 to 64 Years","All Races","All Grades",22.5,20.6,24.4
2013,"NC",0.0798707421459233,31.6,2281,"Overall","Age 25 and Older","All Races","12th Grade",26.9,24.4,29.4
2013,"NC",0.0798707421459233,31.6,4838,"Overall","Age 25 and Older","All Races","> 12th Grade",14.8,13.4,16.2
2013,"NC",0.0798707421459233,31.6,1115,"Overall","Age 25 and Older","All Races","< 12th Grade",25.6,22,29.2
2013,"NC",0.0798707421459233,31.6,5307,"Female","All Ages","All Races","All Grades",17.3,15.9,18.7
2013,"NC",0.0798707421459233,31.6,5042,"Overall","Age 20 and Older","All Races","> 12th Grade",15.2,13.8,16.6
2013,"NC",0.0798707421459233,31.6,5880,"Overall","All Ages","White","All Grades",21.3,19.8,22.8
2013,"NC",0.0798707421459233,31.6,1616,"Overall","All Ages","African American","All Grades",21.6,18.8,24.4
2013,"NC",0.0798707421459233,31.6,456,"Overall","All Ages","Hispanic","All Grades",11.1,7.6,14.6
2013,"NC",0.0798707421459233,31.6,456,"Overall","18 to 24 Years","All Races","All Grades",23.5,19.1,27.9
2013,"NC",0.0798707421459233,31.6,391,"Overall","All Ages","American Indian/Alaska Native","All Grades",30.1,18.8,41.4
2013,"NC",0.0798707421459233,31.6,1404,"Female","18 to 44 Years","All Races","All Grades",19.5,17,22
2013,"NC",0.0798707421459233,31.6,3391,"Male","All Ages","All Races","All Grades",23.4,21.5,25.3
2013,"ND",0.0290523340833781,31.9,71,"Overall","All Ages","Hispanic","All Grades",25.8,11.4,40.2
2013,"ND",0.0290523340833781,31.9,4516,"Overall","Age 25 and Older","All Races","> 12th Grade",15.3,13.8,16.8
2013,"ND",0.0290523340833781,31.9,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2013,"ND",0.0290523340833781,31.9,2392,"Overall","65 Years and Older","All Races","All Grades",10.1,8.5,11.7
2013,"ND",0.0290523340833781,31.9,2174,"Overall","Age 25 and Older","All Races","12th Grade",28.8,26.1,31.5
2013,"ND",0.0290523340833781,31.9,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2013,"ND",0.0290523340833781,31.9,7655,"Overall","All Ages","All Races","All Grades",21.2,19.8,22.6
2013,"ND",0.0290523340833781,31.9,3039,"Overall","45 to 64 Years","All Races","All Grades",21.4,19.4,23.4
2013,"ND",0.0290523340833781,31.9,3429,"Male","All Ages","All Races","All Grades",22.9,20.8,25
2013,"ND",0.0290523340833781,31.9,237,"Overall","All Ages","American Indian/Alaska Native","All Grades",44,34.1,53.9
2013,"ND",0.0290523340833781,31.9,4226,"Female","All Ages","All Races","All Grades",19.4,17.4,21.4
2013,"ND",0.0290523340833781,31.9,4750,"Overall","Age 20 and Older","All Races","> 12th Grade",15.9,14.3,17.5
2013,"ND",0.0290523340833781,31.9,463,"Overall","Age 25 and Older","All Races","< 12th Grade",29.6,23.3,35.9
2013,"ND",0.0290523340833781,31.9,1104,"Female","18 to 44 Years","All Races","All Grades",24.2,20.5,27.9
2013,"ND",0.0290523340833781,31.9,484,"Overall","Age 20 and Older","All Races","< 12th Grade",34.1,27.4,40.8
2013,"ND",0.0290523340833781,31.9,7129,"Overall","All Ages","White","All Grades",19.9,18.5,21.3
2013,"ND",0.0290523340833781,31.9,1745,"Overall","25 to 44 Years","All Races","All Grades",24.9,22.2,27.6
2013,"ND",0.0290523340833781,31.9,2282,"Overall","Age 20 and Older","All Races","12th Grade",30,27.2,32.8
2013,"ND",0.0290523340833781,31.9,479,"Overall","18 to 24 Years","All Races","All Grades",27.3,21.8,32.8
2013,"NE",0.0376715725507487,31.3,103,"Overall","All Ages","Asian/Pacific Islander","All Grades",14.7,5.7,23.7
2013,"NE",0.0376715725507487,31.3,599,"Overall","All Ages","Hispanic","All Grades",13.6,9.7,17.5
2013,"NE",0.0376715725507487,31.3,9897,"Female","All Ages","All Races","All Grades",17.2,15.9,18.5
2013,"NE",0.0376715725507487,31.3,1018,"Overall","Age 20 and Older","All Races","< 12th Grade",29.9,25.2,34.6
2013,"NE",0.0376715725507487,31.3,5439,"Overall","Age 20 and Older","All Races","12th Grade",24.2,22.3,26.1
2013,"NE",0.0376715725507487,31.3,6417,"Overall","45 to 64 Years","All Races","All Grades",19.1,17.6,20.6
2013,"NE",0.0376715725507487,31.3,6790,"Male","All Ages","All Races","All Grades",19.8,18.2,21.4
2013,"NE",0.0376715725507487,31.3,5862,"Overall","65 Years and Older","All Races","All Grades",8.6,7.4,9.8
2013,"NE",0.0376715725507487,31.3,3576,"Overall","25 to 44 Years","All Races","All Grades",23.4,21.3,25.5
2013,"NE",0.0376715725507487,31.3,9994,"Overall","Age 20 and Older","All Races","> 12th Grade",14.9,13.7,16.1
2013,"NE",0.0376715725507487,31.3,15248,"Overall","All Ages","White","All Grades",18.5,17.4,19.6
2013,"NE",0.0376715725507487,31.3,832,"Overall","18 to 24 Years","All Races","All Grades",18.6,15.2,22
2013,"NE",0.0376715725507487,31.3,2451,"Female","18 to 44 Years","All Races","All Grades",20.8,18.4,23.2
2013,"NE",0.0376715725507487,31.3,5264,"Overall","Age 25 and Older","All Races","12th Grade",23.1,21.2,25
2013,"NE",0.0376715725507487,31.3,16687,"Overall","All Ages","All Races","All Grades",18.5,17.5,19.5
2013,"NE",0.0376715725507487,31.3,184,"Overall","All Ages","American Indian/Alaska Native","All Grades",38.6,23.4,53.8
2013,"NE",0.0376715725507487,31.3,248,"Overall","All Ages","African American","All Grades",22.2,15.5,28.9
2013,"NE",0.0376715725507487,31.3,989,"Overall","Age 25 and Older","All Races","< 12th Grade",29,24.2,33.8
2013,"NE",0.0376715725507487,31.3,9583,"Overall","Age 25 and Older","All Races","> 12th Grade",14.7,13.5,15.9
2013,"NH",0.0509250827954161,46.4,1682,"Overall","Age 20 and Older","All Races","12th Grade",24,21.2,26.8
2013,"NH",0.0509250827954161,46.4,4208,"Overall","Age 20 and Older","All Races","> 12th Grade",10.8,9.5,12.1
2013,"NH",0.0509250827954161,46.4,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2013,"NH",0.0509250827954161,46.4,308,"Overall","Age 20 and Older","All Races","< 12th Grade",34.9,27.6,42.2
2013,"NH",0.0509250827954161,46.4,1243,"Overall","25 to 44 Years","All Races","All Grades",21.5,18.7,24.3
2013,"NH",0.0509250827954161,46.4,304,"Overall","Age 25 and Older","All Races","< 12th Grade",34.7,27.4,42
2013,"NH",0.0509250827954161,46.4,3650,"Female","All Ages","All Races","All Grades",15.8,14.1,17.5
2013,"NH",0.0509250827954161,46.4,1628,"Overall","Age 25 and Older","All Races","12th Grade",22.5,19.8,25.2
2013,"NH",0.0509250827954161,46.4,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2013,"NH",0.0509250827954161,46.4,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2013,"NH",0.0509250827954161,46.4,2682,"Overall","45 to 64 Years","All Races","All Grades",16.4,14.5,18.3
2013,"NH",0.0509250827954161,46.4,6291,"Overall","All Ages","All Races","All Grades",16.2,14.9,17.5
2013,"NH",0.0509250827954161,46.4,5875,"Overall","All Ages","White","All Grades",16,14.7,17.3
2013,"NH",0.0509250827954161,46.4,847,"Female","18 to 44 Years","All Races","All Grades",21.2,17.7,24.7
2013,"NH",0.0509250827954161,46.4,268,"Overall","18 to 24 Years","All Races","All Grades",17.7,12.6,22.8
2013,"NH",0.0509250827954161,46.4,2641,"Male","All Ages","All Races","All Grades",16.7,14.7,18.7
2013,"NH",0.0509250827954161,46.4,4068,"Overall","Age 25 and Older","All Races","> 12th Grade",10.5,9.3,11.7
2013,"NH",0.0509250827954161,46.4,2098,"Overall","65 Years and Older","All Races","All Grades",7.1,5.6,8.6
2013,"NH",0.0509250827954161,46.4,69,"Overall","All Ages","Hispanic","All Grades",19.8,8.4,31.2
2013,"NJ",0.0823845892224721,50.3,66,"Overall","All Ages","American Indian/Alaska Native","All Grades",18.6,5.2,32
2013,"NJ",0.0823845892224721,50.3,2222,"Female","18 to 44 Years","All Races","All Grades",14.4,12.4,16.4
2013,"NJ",0.0823845892224721,50.3,7244,"Female","All Ages","All Races","All Grades",13.9,12.7,15.1
2013,"NJ",0.0823845892224721,50.3,8502,"Overall","All Ages","White","All Grades",16.7,15.5,17.9
2013,"NJ",0.0823845892224721,50.3,1458,"Overall","All Ages","African American","All Grades",17.7,14.8,20.6
2013,"NJ",0.0823845892224721,50.3,7721,"Overall","Age 25 and Older","All Races","> 12th Grade",10.7,9.7,11.7
2013,"NJ",0.0823845892224721,50.3,5346,"Male","All Ages","All Races","All Grades",17.5,16,19
2013,"NJ",0.0823845892224721,50.3,941,"Overall","Age 20 and Older","All Races","< 12th Grade",24.1,19.8,28.4
2013,"NJ",0.0823845892224721,50.3,487,"Overall","All Ages","Asian/Pacific Islander","All Grades",9.9,5.8,14
2013,"NJ",0.0823845892224721,50.3,1533,"Overall","All Ages","Hispanic","All Grades",13.7,11.4,16
2013,"NJ",0.0823845892224721,50.3,3201,"Overall","Age 25 and Older","All Races","12th Grade",21.7,19.7,23.7
2013,"NJ",0.0823845892224721,50.3,12590,"Overall","All Ages","All Races","All Grades",15.7,14.7,16.7
2013,"NJ",0.0823845892224721,50.3,3448,"Overall","25 to 44 Years","All Races","All Grades",17.3,15.5,19.1
2013,"NJ",0.0823845892224721,50.3,3264,"Overall","65 Years and Older","All Races","All Grades",7.7,6.5,8.9
2013,"NJ",0.0823845892224721,50.3,8085,"Overall","Age 20 and Older","All Races","> 12th Grade",11.2,10.2,12.2
2013,"NJ",0.0823845892224721,50.3,5162,"Overall","45 to 64 Years","All Races","All Grades",17.4,15.7,19.1
2013,"NJ",0.0823845892224721,50.3,909,"Overall","Age 25 and Older","All Races","< 12th Grade",22.5,18.3,26.7
2013,"NJ",0.0823845892224721,50.3,716,"Overall","18 to 24 Years","All Races","All Grades",18.5,14.8,22.2
2013,"NJ",0.0823845892224721,50.3,3336,"Overall","Age 20 and Older","All Races","12th Grade",22.2,20.2,24.2
2013,"NM",0.0693753984463703,43.3,1474,"Female","18 to 44 Years","All Races","All Grades",17.2,14.6,19.8
2013,"NM",0.0693753984463703,43.3,3611,"Overall","45 to 64 Years","All Races","All Grades",20.8,18.9,22.7
2013,"NM",0.0693753984463703,43.3,715,"Overall","All Ages","American Indian/Alaska Native","All Grades",12.8,9.3,16.3
2013,"NM",0.0693753984463703,43.3,77,"Overall","All Ages","Asian/Pacific Islander","All Grades",16.1,6.6,25.6
2013,"NM",0.0693753984463703,43.3,2148,"Overall","25 to 44 Years","All Races","All Grades",22.4,19.9,24.9
2013,"NM",0.0693753984463703,43.3,4605,"Overall","All Ages","White","All Grades",19.6,17.7,21.5
2013,"NM",0.0693753984463703,43.3,5249,"Female","All Ages","All Races","All Grades",16.2,14.7,17.7
2013,"NM",0.0693753984463703,43.3,1140,"Overall","Age 20 and Older","All Races","< 12th Grade",27.4,23.8,31
2013,"NM",0.0693753984463703,43.3,3201,"Overall","All Ages","Hispanic","All Grades",19.9,17.9,21.9
2013,"NM",0.0693753984463703,43.3,102,"Overall","All Ages","African American","All Grades",20.3,10.7,29.9
